date,symbol,open,close,low, high, volume, dailyChangePercentage
2016-05-15T05:00:00-03:00[America/Sao_Paulo],BTC,459.66,459.58,459.52,459.69,84.0634746,-0.0022
2016-05-15T06:00:00-03:00[America/Sao_Paulo],BTC,459.63,459.66,459.46,459.69,96.52578811,0.0174
2016-05-15T07:00:00-03:00[America/Sao_Paulo],BTC,459.66,458.96,458.51,459.68,117.68948264,-0.1523
2016-05-15T08:00:00-03:00[America/Sao_Paulo],BTC,459.06,458.97,458.49,459.25,92.20865017,0.0022
2016-05-15T09:00:00-03:00[America/Sao_Paulo],BTC,458.97,459.0,458.87,459.25,49.1630096,0.0065
2016-05-15T10:00:00-03:00[America/Sao_Paulo],BTC,459.0,459.1,458.94,459.3,60.10753835,0.0218
2016-05-15T11:00:00-03:00[America/Sao_Paulo],BTC,459.17,459.68,459.09,459.68,78.06545362,0.1263
2016-05-15T12:00:00-03:00[America/Sao_Paulo],BTC,459.67,460.0,459.67,460.0,113.55530573,0.0696
2016-05-15T13:00:00-03:00[America/Sao_Paulo],BTC,459.82,459.9,459.68,460.0,151.20896534,-0.0217
2016-05-15T14:00:00-03:00[America/Sao_Paulo],BTC,459.9,460.52,459.68,461.34,236.52110346,0.1348
2016-05-15T15:00:00-03:00[America/Sao_Paulo],BTC,460.47,462.66,460.13,463.0,164.94125388,0.4647
2016-05-15T16:00:00-03:00[America/Sao_Paulo],BTC,462.62,462.12,461.91,462.98,171.72860684,-0.1167
2016-05-15T17:00:00-03:00[America/Sao_Paulo],BTC,462.11,462.19,461.79,462.72,136.49030258,0.0151
2016-05-15T18:00:00-03:00[America/Sao_Paulo],BTC,462.03,461.62,461.0,462.55,235.54346815,-0.1233
2016-05-15T19:00:00-03:00[America/Sao_Paulo],BTC,461.61,462.67,461.61,462.67,133.63978255,0.2275
2016-05-15T20:00:00-03:00[America/Sao_Paulo],BTC,462.67,462.99,462.66,463.62,213.19602641,0.0692
2016-05-15T21:00:00-03:00[America/Sao_Paulo],BTC,462.94,461.49,461.12,462.95,168.32397911,-0.324
2016-05-15T22:00:00-03:00[America/Sao_Paulo],BTC,461.47,461.14,461.11,461.5,169.72047354,-0.0758
2016-05-15T23:00:00-03:00[America/Sao_Paulo],BTC,461.13,460.59,460.47,461.49,266.57059427,-0.1193
2016-05-16T00:00:00-03:00[America/Sao_Paulo],BTC,460.6,461.08,460.6,461.5,160.41163134,0.1064
2016-05-16T01:00:00-03:00[America/Sao_Paulo],BTC,461.09,461.32,460.51,461.59,263.85755508,0.0521
2016-05-16T02:00:00-03:00[America/Sao_Paulo],BTC,461.36,459.9,459.9,461.43,186.7559481,-0.3078
2016-05-16T03:00:00-03:00[America/Sao_Paulo],BTC,460.06,459.78,459.25,460.25,131.24011759,-0.0261
2016-05-16T04:00:00-03:00[America/Sao_Paulo],BTC,459.78,458.7,458.7,459.8,147.7997927,-0.2349
2016-05-16T05:00:00-03:00[America/Sao_Paulo],BTC,458.7,458.78,458.59,458.86,106.28938364,0.0174
2016-05-16T06:00:00-03:00[America/Sao_Paulo],BTC,458.78,458.5,458.25,458.87,188.53167286,-0.061
2016-05-16T07:00:00-03:00[America/Sao_Paulo],BTC,458.5,459.2,458.27,459.23,64.47294682,0.1527
2016-05-16T08:00:00-03:00[America/Sao_Paulo],BTC,459.1,459.17,458.73,459.68,207.1630079,-0.0065
2016-05-16T09:00:00-03:00[America/Sao_Paulo],BTC,459.17,458.72,458.71,459.17,164.50843956,-0.098
2016-05-16T10:00:00-03:00[America/Sao_Paulo],BTC,458.8,458.7,458.67,459.3,136.60294004,-0.0044
2016-05-16T11:00:00-03:00[America/Sao_Paulo],BTC,458.71,458.32,458.06,458.88,255.628838,-0.0828
2016-05-16T12:00:00-03:00[America/Sao_Paulo],BTC,458.49,457.68,457.05,459.0,445.43643201,-0.1396
2016-05-16T13:00:00-03:00[America/Sao_Paulo],BTC,457.5,459.03,457.41,459.09,209.33579953,0.295
2016-05-16T14:00:00-03:00[America/Sao_Paulo],BTC,459.08,458.95,457.31,459.1,318.78382312,-0.0174
2016-05-16T15:00:00-03:00[America/Sao_Paulo],BTC,458.97,458.75,458.0,459.0,231.35936723,-0.0436
2016-05-16T16:00:00-03:00[America/Sao_Paulo],BTC,458.61,458.32,457.53,458.87,342.05758686,-0.0937
2016-05-16T17:00:00-03:00[America/Sao_Paulo],BTC,458.3,454.06,451.48,458.3,989.26260373,-0.9295
2016-05-16T18:00:00-03:00[America/Sao_Paulo],BTC,454.06,454.51,454.0,455.06,283.08834053,0.0991
2016-05-16T19:00:00-03:00[America/Sao_Paulo],BTC,454.21,456.24,454.21,456.25,257.02850624,0.3806
2016-05-16T20:00:00-03:00[America/Sao_Paulo],BTC,456.24,456.23,455.62,456.4,219.78802989,-0.0022
2016-05-16T21:00:00-03:00[America/Sao_Paulo],BTC,456.38,455.4,455.4,457.0,327.16509166,-0.1819
2016-05-16T22:00:00-03:00[America/Sao_Paulo],BTC,455.41,455.79,455.01,456.39,229.44370857,0.0856
2016-05-16T23:00:00-03:00[America/Sao_Paulo],BTC,455.64,455.99,455.64,457.49,228.70064833,0.0439
2016-05-17T00:00:00-03:00[America/Sao_Paulo],BTC,456.01,455.97,455.39,456.39,151.99343001,-0.0044
2016-05-17T01:00:00-03:00[America/Sao_Paulo],BTC,456.09,456.55,455.9,456.75,138.7056803,0.1272
2016-05-17T02:00:00-03:00[America/Sao_Paulo],BTC,456.7,457.0,456.65,457.25,152.11320073,0.0986
2016-05-17T03:00:00-03:00[America/Sao_Paulo],BTC,456.99,456.59,456.59,457.0,133.92267209,-0.0897
2016-05-17T04:00:00-03:00[America/Sao_Paulo],BTC,456.59,455.88,455.7,456.59,115.14929908,-0.1555
2016-05-17T05:00:00-03:00[America/Sao_Paulo],BTC,455.84,456.0,455.71,456.29,81.38935498,0.0263
2016-05-17T06:00:00-03:00[America/Sao_Paulo],BTC,456.0,455.93,455.89,456.32,64.832319,-0.0154
2016-05-17T07:00:00-03:00[America/Sao_Paulo],BTC,456.08,455.82,455.55,456.2,122.63200115,-0.0241
2016-05-17T08:00:00-03:00[America/Sao_Paulo],BTC,455.81,455.69,455.44,456.06,152.4092891,-0.0285
2016-05-17T09:00:00-03:00[America/Sao_Paulo],BTC,455.69,455.36,455.0,455.69,173.82865486,-0.0724
2016-05-17T10:00:00-03:00[America/Sao_Paulo],BTC,455.33,455.7,454.15,455.7,225.09989897,0.0747
2016-05-17T11:00:00-03:00[America/Sao_Paulo],BTC,455.7,455.28,454.22,455.73,288.27703926,-0.0922
2016-05-17T12:00:00-03:00[America/Sao_Paulo],BTC,455.11,455.58,454.97,455.62,240.84622578,0.0659
2016-05-17T13:00:00-03:00[America/Sao_Paulo],BTC,455.64,455.81,454.1,456.04,300.71186928,0.0505
2016-05-17T14:00:00-03:00[America/Sao_Paulo],BTC,455.78,456.65,455.74,456.94,337.21575265,0.1843
2016-05-17T15:00:00-03:00[America/Sao_Paulo],BTC,456.65,455.93,455.16,457.0,636.24687365,-0.1577
2016-05-17T16:00:00-03:00[America/Sao_Paulo],BTC,455.93,454.71,454.0,456.24,440.60993237,-0.2676
2016-05-17T17:00:00-03:00[America/Sao_Paulo],BTC,454.69,454.21,453.74,455.99,346.34018218,-0.11
2016-05-17T18:00:00-03:00[America/Sao_Paulo],BTC,454.1,454.67,454.01,455.29,293.50745206,0.1013
2016-05-17T19:00:00-03:00[America/Sao_Paulo],BTC,454.5,454.87,454.15,455.0,261.5903989,0.044
2016-05-17T20:00:00-03:00[America/Sao_Paulo],BTC,454.83,453.6,452.2,454.93,734.31529544,-0.2792
2016-05-17T21:00:00-03:00[America/Sao_Paulo],BTC,453.7,453.69,452.86,454.7,309.71651661,0.0198
2016-05-17T22:00:00-03:00[America/Sao_Paulo],BTC,453.7,454.31,453.6,454.84,358.86577517,0.1367
2016-05-17T23:00:00-03:00[America/Sao_Paulo],BTC,454.31,455.27,454.27,455.3,187.64528873,0.2113
2016-05-18T00:00:00-03:00[America/Sao_Paulo],BTC,455.27,455.28,454.64,456.05,234.66329239,0.0022
2016-05-18T01:00:00-03:00[America/Sao_Paulo],BTC,455.27,456.32,455.15,456.41,210.36075314,0.2284
2016-05-18T02:00:00-03:00[America/Sao_Paulo],BTC,456.33,456.09,455.3,456.5,221.30481644,-0.0504
2016-05-18T03:00:00-03:00[America/Sao_Paulo],BTC,455.9,456.8,455.83,456.8,155.52134795,0.1557
2016-05-18T04:00:00-03:00[America/Sao_Paulo],BTC,456.79,456.22,455.84,456.81,137.0588774,-0.127
2016-05-18T05:00:00-03:00[America/Sao_Paulo],BTC,456.02,456.08,455.83,456.22,86.48048128,-0.0307
2016-05-18T06:00:00-03:00[America/Sao_Paulo],BTC,456.14,455.97,455.68,456.15,74.13341815,-0.0241
2016-05-18T07:00:00-03:00[America/Sao_Paulo],BTC,455.85,456.05,455.8,456.15,103.20627,0.0175
2016-05-18T08:00:00-03:00[America/Sao_Paulo],BTC,456.05,455.58,454.79,456.15,143.3431645,-0.1031
2016-05-18T09:00:00-03:00[America/Sao_Paulo],BTC,455.47,456.01,455.35,456.33,123.93559075,0.0944
2016-05-18T10:00:00-03:00[America/Sao_Paulo],BTC,455.99,456.09,455.71,456.5,147.807996,0.0175
2016-05-18T11:00:00-03:00[America/Sao_Paulo],BTC,456.02,456.45,455.98,456.8,296.01122519,0.0789
2016-05-18T12:00:00-03:00[America/Sao_Paulo],BTC,456.62,457.17,456.55,457.4,290.14331017,0.1577
2016-05-18T13:00:00-03:00[America/Sao_Paulo],BTC,457.24,457.4,456.44,457.4,323.3750619,0.0503
2016-05-18T14:00:00-03:00[America/Sao_Paulo],BTC,457.4,457.0,456.87,457.6,221.22728274,-0.0875
2016-05-18T15:00:00-03:00[America/Sao_Paulo],BTC,457.0,457.49,456.85,457.51,279.19607123,0.1072
2016-05-18T16:00:00-03:00[America/Sao_Paulo],BTC,457.49,457.0,456.49,457.5,277.07274552,-0.1071
2016-05-18T17:00:00-03:00[America/Sao_Paulo],BTC,457.0,456.98,456.75,457.88,392.61180484,-0.0044
2016-05-18T18:00:00-03:00[America/Sao_Paulo],BTC,456.98,456.25,456.0,457.3,301.89968704,-0.1597
2016-05-18T19:00:00-03:00[America/Sao_Paulo],BTC,456.25,456.17,455.32,456.67,345.6232153,-0.0175
2016-05-18T20:00:00-03:00[America/Sao_Paulo],BTC,456.09,455.47,455.11,456.29,333.77397049,-0.1535
2016-05-18T21:00:00-03:00[America/Sao_Paulo],BTC,455.5,455.58,454.95,455.73,296.46758812,0.0242
2016-05-18T22:00:00-03:00[America/Sao_Paulo],BTC,455.56,456.02,455.23,456.24,252.86695303,0.0966
2016-05-18T23:00:00-03:00[America/Sao_Paulo],BTC,456.05,455.93,455.39,456.38,242.63671152,-0.0197
2016-05-19T00:00:00-03:00[America/Sao_Paulo],BTC,455.93,455.96,455.73,456.41,189.45633025,0.0066
2016-05-19T01:00:00-03:00[America/Sao_Paulo],BTC,455.86,456.16,455.64,456.2,151.22190401,0.0439
2016-05-19T02:00:00-03:00[America/Sao_Paulo],BTC,456.16,456.16,455.81,456.2,169.73565034,0.0
2016-05-19T03:00:00-03:00[America/Sao_Paulo],BTC,456.2,455.96,455.51,456.21,254.76323529,-0.0438
2016-05-19T04:00:00-03:00[America/Sao_Paulo],BTC,456.0,455.51,455.43,456.0,97.59910448,-0.0987
2016-05-19T05:00:00-03:00[America/Sao_Paulo],BTC,455.51,455.28,455.28,455.6,88.81946041,-0.0505
2016-05-19T06:00:00-03:00[America/Sao_Paulo],BTC,455.33,455.1,454.71,455.43,100.50767117,-0.0395
2016-05-19T07:00:00-03:00[America/Sao_Paulo],BTC,455.06,450.26,449.6,455.14,696.97565571,-1.0635
2016-05-19T08:00:00-03:00[America/Sao_Paulo],BTC,450.26,449.96,447.33,450.26,341.17581995,-0.0666
2016-05-19T09:00:00-03:00[America/Sao_Paulo],BTC,449.95,449.59,449.37,450.33,190.71786965,-0.0822
2016-05-19T10:00:00-03:00[America/Sao_Paulo],BTC,449.6,448.33,447.94,450.12,283.30034436,-0.2803
2016-05-19T11:00:00-03:00[America/Sao_Paulo],BTC,448.28,449.55,447.85,449.72,328.30634871,0.2721
2016-05-19T12:00:00-03:00[America/Sao_Paulo],BTC,449.5,449.85,449.4,450.1,353.15482341,0.0667
2016-05-19T13:00:00-03:00[America/Sao_Paulo],BTC,449.76,448.74,448.36,450.26,345.78129274,-0.2467
2016-05-19T14:00:00-03:00[America/Sao_Paulo],BTC,448.72,448.45,446.91,449.2,482.54009467,-0.0646
2016-05-19T15:00:00-03:00[America/Sao_Paulo],BTC,448.36,448.63,445.66,449.0,376.72552415,0.0401
2016-05-19T16:00:00-03:00[America/Sao_Paulo],BTC,448.58,448.0,447.69,448.87,306.00188818,-0.1404
2016-05-19T17:00:00-03:00[America/Sao_Paulo],BTC,448.21,443.08,441.67,448.57,715.57800729,-1.0982
2016-05-19T18:00:00-03:00[America/Sao_Paulo],BTC,442.66,444.49,442.66,445.89,396.06182925,0.3182
2016-05-19T19:00:00-03:00[America/Sao_Paulo],BTC,444.48,443.18,440.1,444.49,722.04420248,-0.2947
2016-05-19T20:00:00-03:00[America/Sao_Paulo],BTC,443.15,443.39,441.92,444.49,512.63430588,0.0474
2016-05-19T21:00:00-03:00[America/Sao_Paulo],BTC,443.23,437.54,435.0,443.54,861.72109743,-1.3194
2016-05-19T22:00:00-03:00[America/Sao_Paulo],BTC,437.53,439.77,435.5,440.0,811.61436991,0.5097
2016-05-19T23:00:00-03:00[America/Sao_Paulo],BTC,439.58,441.98,437.74,442.34,395.90480058,0.5025
2016-05-20T00:00:00-03:00[America/Sao_Paulo],BTC,441.93,441.58,441.09,443.46,411.55418871,-0.0905
2016-05-20T01:00:00-03:00[America/Sao_Paulo],BTC,441.5,441.2,440.6,443.18,436.04927374,-0.0861
2016-05-20T02:00:00-03:00[America/Sao_Paulo],BTC,441.52,440.13,440.09,441.53,261.35294984,-0.2425
2016-05-20T03:00:00-03:00[America/Sao_Paulo],BTC,440.49,441.25,440.0,441.33,204.79598214,0.2545
2016-05-20T04:00:00-03:00[America/Sao_Paulo],BTC,441.12,442.84,441.11,442.91,157.38259587,0.3603
2016-05-20T05:00:00-03:00[America/Sao_Paulo],BTC,442.77,444.4,442.37,444.79,183.84515889,0.3523
2016-05-20T06:00:00-03:00[America/Sao_Paulo],BTC,444.25,442.09,441.8,444.33,184.78963106,-0.5198
2016-05-20T07:00:00-03:00[America/Sao_Paulo],BTC,442.25,443.74,441.97,443.9,168.62431188,0.3732
2016-05-20T08:00:00-03:00[America/Sao_Paulo],BTC,443.63,443.5,441.95,444.0,221.45524958,-0.0541
2016-05-20T09:00:00-03:00[America/Sao_Paulo],BTC,443.52,443.56,442.54,444.0,154.1573882,0.0135
2016-05-20T10:00:00-03:00[America/Sao_Paulo],BTC,443.44,444.0,442.96,444.0,213.30121765,0.0992
2016-05-20T11:00:00-03:00[America/Sao_Paulo],BTC,443.98,445.0,443.47,445.0,199.16966734,0.2252
2016-05-20T12:00:00-03:00[America/Sao_Paulo],BTC,444.91,445.3,444.21,445.5,290.90192481,0.0674
2016-05-20T13:00:00-03:00[America/Sao_Paulo],BTC,445.24,443.63,443.22,445.42,370.72506227,-0.375
2016-05-20T14:00:00-03:00[America/Sao_Paulo],BTC,443.65,444.5,443.45,444.59,286.35629071,0.1961
2016-05-20T15:00:00-03:00[America/Sao_Paulo],BTC,444.5,445.24,444.42,445.24,314.867525,0.1665
2016-05-20T16:00:00-03:00[America/Sao_Paulo],BTC,445.25,442.16,441.5,445.5,551.00223519,-0.6918
2016-05-20T17:00:00-03:00[America/Sao_Paulo],BTC,442.15,443.75,442.15,444.0,350.35635459,0.3596
2016-05-20T18:00:00-03:00[America/Sao_Paulo],BTC,443.61,443.89,442.58,443.99,277.70213331,0.0315
2016-05-20T19:00:00-03:00[America/Sao_Paulo],BTC,443.88,443.55,442.82,444.28,299.48687907,-0.0766
2016-05-20T20:00:00-03:00[America/Sao_Paulo],BTC,443.39,443.72,443.0,444.31,235.69428843,0.0383
2016-05-20T21:00:00-03:00[America/Sao_Paulo],BTC,443.64,445.44,443.23,445.85,231.23720613,0.3876
2016-05-20T22:00:00-03:00[America/Sao_Paulo],BTC,445.48,445.7,445.29,446.0,250.74025863,0.0584
2016-05-20T23:00:00-03:00[America/Sao_Paulo],BTC,445.7,445.76,445.26,445.94,161.82818032,0.0135
2016-05-21T00:00:00-03:00[America/Sao_Paulo],BTC,445.86,445.61,445.0,446.24,255.35963175,-0.0337
2016-05-21T01:00:00-03:00[America/Sao_Paulo],BTC,445.61,445.78,444.75,445.83,148.68195553,0.0381
2016-05-21T02:00:00-03:00[America/Sao_Paulo],BTC,445.76,446.15,445.68,446.36,161.29686504,0.083
2016-05-21T03:00:00-03:00[America/Sao_Paulo],BTC,446.24,443.81,441.88,446.24,325.10979767,-0.5245
2016-05-21T04:00:00-03:00[America/Sao_Paulo],BTC,443.83,444.61,443.83,444.93,142.76515673,0.1803
2016-05-21T05:00:00-03:00[America/Sao_Paulo],BTC,444.62,444.56,444.05,444.76,68.07367504,-0.0112
2016-05-21T06:00:00-03:00[America/Sao_Paulo],BTC,444.45,444.61,444.32,444.93,87.52268024,0.0112
2016-05-21T07:00:00-03:00[America/Sao_Paulo],BTC,444.61,444.56,443.96,444.74,120.34867819,-0.0112
2016-05-21T08:00:00-03:00[America/Sao_Paulo],BTC,444.61,444.8,444.34,444.89,105.64140345,0.054
2016-05-21T09:00:00-03:00[America/Sao_Paulo],BTC,444.8,445.23,444.8,445.41,55.77046959,0.0967
2016-05-21T10:00:00-03:00[America/Sao_Paulo],BTC,445.21,446.58,445.04,446.99,142.18603882,0.3032
2016-05-21T11:00:00-03:00[America/Sao_Paulo],BTC,446.6,446.38,445.82,446.75,111.73854704,-0.0448
2016-05-21T12:00:00-03:00[America/Sao_Paulo],BTC,446.34,446.33,445.81,446.61,207.74844959,-0.0112
2016-05-21T13:00:00-03:00[America/Sao_Paulo],BTC,446.38,446.05,445.72,446.52,257.11866892,-0.0627
2016-05-21T14:00:00-03:00[America/Sao_Paulo],BTC,445.97,445.88,445.56,446.27,258.13407414,-0.0381
2016-05-21T15:00:00-03:00[America/Sao_Paulo],BTC,445.98,445.58,445.31,446.26,137.55625266,-0.0673
2016-05-21T16:00:00-03:00[America/Sao_Paulo],BTC,445.58,445.74,445.28,445.91,207.38411727,0.0359
2016-05-21T17:00:00-03:00[America/Sao_Paulo],BTC,445.74,445.78,445.38,446.0,209.4684482,0.009
2016-05-21T18:00:00-03:00[America/Sao_Paulo],BTC,445.87,445.96,445.5,446.21,221.74336986,0.0404
2016-05-21T19:00:00-03:00[America/Sao_Paulo],BTC,445.96,446.26,445.96,446.58,158.19590851,0.0673
2016-05-21T20:00:00-03:00[America/Sao_Paulo],BTC,446.24,446.39,446.11,446.45,137.08908959,0.0291
2016-05-21T21:00:00-03:00[America/Sao_Paulo],BTC,446.32,446.26,445.91,446.39,136.08728602,-0.0291
2016-05-21T22:00:00-03:00[America/Sao_Paulo],BTC,446.29,445.97,445.2,446.29,229.42591112,-0.065
2016-05-21T23:00:00-03:00[America/Sao_Paulo],BTC,445.97,446.43,445.83,446.43,148.26048056,0.1031
2016-05-22T00:00:00-03:00[America/Sao_Paulo],BTC,446.42,446.12,445.76,446.45,132.17529556,-0.0694
2016-05-22T01:00:00-03:00[America/Sao_Paulo],BTC,446.15,445.86,445.51,446.2,130.91699233,-0.0583
2016-05-22T02:00:00-03:00[America/Sao_Paulo],BTC,445.72,445.99,445.37,446.0,77.03580546,0.0292
2016-05-22T03:00:00-03:00[America/Sao_Paulo],BTC,445.97,446.19,445.9,446.19,79.86741025,0.0448
2016-05-22T04:00:00-03:00[America/Sao_Paulo],BTC,446.2,445.17,445.0,446.27,121.96256473,-0.2286
2016-05-22T05:00:00-03:00[America/Sao_Paulo],BTC,445.17,445.72,444.95,445.72,105.27564834,0.1235
2016-05-22T06:00:00-03:00[America/Sao_Paulo],BTC,445.71,445.98,445.7,446.08,49.22609673,0.0583
2016-05-22T07:00:00-03:00[America/Sao_Paulo],BTC,445.98,445.97,445.74,446.11,35.4643962,-0.0022
2016-05-22T08:00:00-03:00[America/Sao_Paulo],BTC,445.96,445.62,445.22,445.97,212.61587253,-0.0785
2016-05-22T09:00:00-03:00[America/Sao_Paulo],BTC,445.61,445.22,445.2,445.72,58.554244,-0.0898
2016-05-22T10:00:00-03:00[America/Sao_Paulo],BTC,445.29,445.49,445.29,445.71,67.80285331,0.0606
2016-05-22T11:00:00-03:00[America/Sao_Paulo],BTC,445.52,445.3,444.8,445.89,183.6373207,-0.0426
2016-05-22T12:00:00-03:00[America/Sao_Paulo],BTC,445.29,444.63,444.61,445.74,116.11648523,-0.1505
2016-05-22T13:00:00-03:00[America/Sao_Paulo],BTC,444.63,444.86,444.17,444.99,167.97030224,0.0517
2016-05-22T14:00:00-03:00[America/Sao_Paulo],BTC,444.86,442.62,442.56,444.91,237.33561706,-0.5035
2016-05-22T15:00:00-03:00[America/Sao_Paulo],BTC,442.82,440.97,440.89,442.82,273.9279834,-0.3728
2016-05-22T16:00:00-03:00[America/Sao_Paulo],BTC,441.21,442.65,441.21,442.69,259.52910878,0.381
2016-05-22T17:00:00-03:00[America/Sao_Paulo],BTC,442.55,441.75,441.43,442.99,236.84459788,-0.2033
2016-05-22T18:00:00-03:00[America/Sao_Paulo],BTC,441.69,442.7,441.45,442.7,198.74258644,0.2151
2016-05-22T19:00:00-03:00[America/Sao_Paulo],BTC,442.69,443.38,442.3,443.84,357.35681493,0.1536
2016-05-22T20:00:00-03:00[America/Sao_Paulo],BTC,443.37,443.13,442.84,443.38,186.03860165,-0.0564
2016-05-22T21:00:00-03:00[America/Sao_Paulo],BTC,442.92,442.67,442.15,443.39,193.03720425,-0.1038
2016-05-22T22:00:00-03:00[America/Sao_Paulo],BTC,442.69,442.36,441.99,442.99,282.78450279,-0.07
2016-05-22T23:00:00-03:00[America/Sao_Paulo],BTC,442.44,442.92,442.34,443.03,173.18150654,0.1266
2016-05-23T00:00:00-03:00[America/Sao_Paulo],BTC,442.92,443.09,442.0,443.24,272.47012064,0.0384
2016-05-23T01:00:00-03:00[America/Sao_Paulo],BTC,443.19,444.0,443.19,444.0,316.54624882,0.2054
2016-05-23T02:00:00-03:00[America/Sao_Paulo],BTC,443.99,444.81,443.84,444.95,160.23103892,0.1824
2016-05-23T03:00:00-03:00[America/Sao_Paulo],BTC,444.79,444.56,443.93,445.59,216.66572843,-0.0562
2016-05-23T04:00:00-03:00[America/Sao_Paulo],BTC,444.54,442.94,442.94,444.54,165.21953094,-0.3644
2016-05-23T05:00:00-03:00[America/Sao_Paulo],BTC,442.95,442.64,442.5,442.98,94.23723729,-0.0677
2016-05-23T06:00:00-03:00[America/Sao_Paulo],BTC,442.65,443.51,442.65,443.52,103.64440144,0.1965
2016-05-23T07:00:00-03:00[America/Sao_Paulo],BTC,443.51,443.4,442.97,444.35,286.65581687,-0.0248
2016-05-23T08:00:00-03:00[America/Sao_Paulo],BTC,443.4,443.34,440.79,443.7,261.45478348,-0.0135
2016-05-23T09:00:00-03:00[America/Sao_Paulo],BTC,443.35,443.81,443.08,443.9,135.95998852,0.106
2016-05-23T10:00:00-03:00[America/Sao_Paulo],BTC,443.8,442.22,441.67,443.9,348.09146029,-0.3583
2016-05-23T11:00:00-03:00[America/Sao_Paulo],BTC,442.29,443.16,441.62,443.55,272.37711363,0.2126
2016-05-23T12:00:00-03:00[America/Sao_Paulo],BTC,443.07,443.46,442.15,443.77,352.5676729,0.0677
2016-05-23T13:00:00-03:00[America/Sao_Paulo],BTC,443.42,443.64,443.06,444.25,246.85868043,0.0406
2016-05-23T14:00:00-03:00[America/Sao_Paulo],BTC,443.76,444.09,442.6,444.09,241.34253182,0.1014
2016-05-23T15:00:00-03:00[America/Sao_Paulo],BTC,444.09,444.09,443.68,444.49,316.16331373,0.0
2016-05-23T16:00:00-03:00[America/Sao_Paulo],BTC,444.1,444.29,443.53,444.62,324.45685875,0.045
2016-05-23T17:00:00-03:00[America/Sao_Paulo],BTC,444.29,444.05,443.71,444.6,229.78334176,-0.054
2016-05-23T18:00:00-03:00[America/Sao_Paulo],BTC,444.04,444.52,443.5,444.66,347.66758979,0.1058
2016-05-23T19:00:00-03:00[America/Sao_Paulo],BTC,444.51,444.71,444.34,444.91,117.87396267,0.0427
2016-05-23T20:00:00-03:00[America/Sao_Paulo],BTC,444.71,444.98,444.22,445.3,287.8674564,0.0607
2016-05-23T21:00:00-03:00[America/Sao_Paulo],BTC,444.98,445.58,444.23,446.3,299.45221475,0.1348
2016-05-23T22:00:00-03:00[America/Sao_Paulo],BTC,445.57,445.87,445.26,446.31,287.85892134,0.0651
2016-05-23T23:00:00-03:00[America/Sao_Paulo],BTC,445.87,445.91,445.01,446.15,302.293813,0.009
2016-05-24T00:00:00-03:00[America/Sao_Paulo],BTC,445.92,447.05,445.9,447.29,207.85648493,0.2557
2016-05-24T01:00:00-03:00[America/Sao_Paulo],BTC,447.06,448.39,447.06,448.5,227.87782699,0.2997
2016-05-24T02:00:00-03:00[America/Sao_Paulo],BTC,448.4,447.39,447.09,448.4,248.2100858,-0.223
2016-05-24T03:00:00-03:00[America/Sao_Paulo],BTC,447.4,447.01,446.76,447.61,144.89424471,-0.0849
2016-05-24T04:00:00-03:00[America/Sao_Paulo],BTC,447.01,446.37,445.69,447.01,182.67134208,-0.1432
2016-05-24T05:00:00-03:00[America/Sao_Paulo],BTC,446.34,445.81,445.79,446.6,232.49277853,-0.1255
2016-05-24T06:00:00-03:00[America/Sao_Paulo],BTC,445.8,446.15,445.62,446.15,67.59307916,0.0763
2016-05-24T07:00:00-03:00[America/Sao_Paulo],BTC,446.14,445.89,445.67,446.24,106.84085067,-0.0583
2016-05-24T08:00:00-03:00[America/Sao_Paulo],BTC,445.89,445.45,444.33,445.93,142.3777772,-0.0987
2016-05-24T09:00:00-03:00[America/Sao_Paulo],BTC,445.3,446.04,445.21,446.23,145.65465386,0.1325
2016-05-24T10:00:00-03:00[America/Sao_Paulo],BTC,446.04,445.99,445.88,446.39,148.43444052,-0.0112
2016-05-24T11:00:00-03:00[America/Sao_Paulo],BTC,445.99,446.67,445.78,446.85,228.67812559,0.1525
2016-05-24T12:00:00-03:00[America/Sao_Paulo],BTC,446.78,446.97,443.06,446.99,502.82733397,0.0672
2016-05-24T13:00:00-03:00[America/Sao_Paulo],BTC,446.96,446.31,445.73,446.99,250.3605383,-0.1477
2016-05-24T14:00:00-03:00[America/Sao_Paulo],BTC,446.31,446.21,445.29,446.56,441.87511204,-0.0224
2016-05-24T15:00:00-03:00[America/Sao_Paulo],BTC,446.23,446.98,446.0,447.1,222.13815668,0.1726
2016-05-24T16:00:00-03:00[America/Sao_Paulo],BTC,446.98,447.55,446.02,447.75,213.67497412,0.1275
2016-05-24T17:00:00-03:00[America/Sao_Paulo],BTC,447.55,446.71,446.0,447.7,366.66166398,-0.1877
2016-05-24T18:00:00-03:00[America/Sao_Paulo],BTC,446.71,446.54,445.74,447.4,790.11281974,-0.0381
2016-05-24T19:00:00-03:00[America/Sao_Paulo],BTC,446.5,447.38,446.18,447.5,491.95858016,0.1881
2016-05-24T20:00:00-03:00[America/Sao_Paulo],BTC,447.38,447.3,440.5,447.99,834.00691071,-0.0179
2016-05-24T21:00:00-03:00[America/Sao_Paulo],BTC,447.21,446.97,445.99,447.42,237.85803717,-0.0738
2016-05-24T22:00:00-03:00[America/Sao_Paulo],BTC,446.97,447.33,446.86,447.5,199.43826119,0.0805
2016-05-24T23:00:00-03:00[America/Sao_Paulo],BTC,447.4,447.99,447.09,447.99,220.38283571,0.1475
