Date,Symbol,Open,Close,Low,High,Volume BTC,Volume USD
2017-05-06T19:00:00-03:00[America/Sao_Paulo],BTC,1589.21,1585.87,1575.27,1590.25,800.191774,
2017-05-06T18:00:00-03:00[America/Sao_Paulo],BTC,1590.24,1590.19,1585.78,1590.25,465.38934867,
2017-05-06T17:00:00-03:00[America/Sao_Paulo],BTC,1590,1590.24,1588,1590.47,408.34263085,
2017-05-06T16:00:00-03:00[America/Sao_Paulo],BTC,1584.96,1590,1584.96,1590,560.88585589,
2017-05-06T15:00:00-03:00[America/Sao_Paulo],BTC,1577.49,1584.99,1576.23,1585,476.50246284,
2017-05-06T14:00:00-03:00[America/Sao_Paulo],BTC,1575.98,1577.5,1570,1582.36,662.05048418,
2017-05-06T13:00:00-03:00[America/Sao_Paulo],BTC,1591.51,1575.9,1573.78,1592,600.61316699,
2017-05-06T12:00:00-03:00[America/Sao_Paulo],BTC,1598.55,1591.95,1586.01,1598.89,428.95190242,
2017-05-06T11:00:00-03:00[America/Sao_Paulo],BTC,1588.41,1598,1580.94,1598.88,434.10984922,
2017-05-06T10:00:00-03:00[America/Sao_Paulo],BTC,1592.85,1588.56,1585.25,1594,164.67158825,
2017-05-06T09:00:00-03:00[America/Sao_Paulo],BTC,1580.59,1592.85,1580.59,1594.23,279.32000127,
2017-05-06T08:00:00-03:00[America/Sao_Paulo],BTC,1583.15,1580.59,1560,1585.47,348.00127732,
2017-05-06T07:00:00-03:00[America/Sao_Paulo],BTC,1595.91,1583.15,1577.79,1596.5,166.32539934,
2017-05-06T06:00:00-03:00[America/Sao_Paulo],BTC,1590.99,1595.16,1590.16,1597.83,177.62983628,
2017-05-06T05:00:00-03:00[America/Sao_Paulo],BTC,1586.95,1590.99,1582.17,1591,293.6802002,
2017-05-06T04:00:00-03:00[America/Sao_Paulo],BTC,1577.88,1585.97,1574.05,1589.18,266.94336804,
2017-05-06T03:00:00-03:00[America/Sao_Paulo],BTC,1576.8,1577.87,1575.07,1582.43,232.50742809,
2017-05-06T02:00:00-03:00[America/Sao_Paulo],BTC,1577.51,1576.07,1574.22,1583.28,340.7035009,
2017-05-06T01:00:00-03:00[America/Sao_Paulo],BTC,1576.31,1577.75,1568.89,1578.99,336.19731662,
2017-05-06T00:00:00-03:00[America/Sao_Paulo],BTC,1579.94,1577.4,1576.26,1579.99,327.960524,
2017-05-05T23:00:00-03:00[America/Sao_Paulo],BTC,1567,1579.94,1566.99,1579.99,525.98452081,
2017-05-05T22:00:00-03:00[America/Sao_Paulo],BTC,1551.3,1567,1551.3,1567,443.49512002,
2017-05-05T21:00:00-03:00[America/Sao_Paulo],BTC,1568.9,1551.3,1536.02,1570.1,562.26816384,
2017-05-05T20:00:00-03:00[America/Sao_Paulo],BTC,1560.1,1568.9,1560.1,1570.1,944.212266,
2017-05-05T19:00:00-03:00[America/Sao_Paulo],BTC,1549.71,1560.09,1540.09,1560.1,906.98800767,
2017-05-05T18:00:00-03:00[America/Sao_Paulo],BTC,1555.03,1549.77,1540,1557.95,1246.48312391,
2017-05-05T17:00:00-03:00[America/Sao_Paulo],BTC,1574.21,1555.01,1555,1576.34,527.76528343,
2017-05-05T16:00:00-03:00[America/Sao_Paulo],BTC,1591.88,1574.54,1573.19,1591.88,441.47396641,
2017-05-05T15:00:00-03:00[America/Sao_Paulo],BTC,1542.97,1591.95,1535.11,1592.73,975.83505958,
2017-05-05T14:00:00-03:00[America/Sao_Paulo],BTC,1578.28,1543.28,1535.11,1582,1141.96134337,
2017-05-05T13:00:00-03:00[America/Sao_Paulo],BTC,1606,1578.01,1570,1606.91,1095.29730405,
2017-05-05T12:00:00-03:00[America/Sao_Paulo],BTC,1617.63,1606,1605.9,1618,780.8666088,
2017-05-05T11:00:00-03:00[America/Sao_Paulo],BTC,1616.01,1617.58,1608.98,1617.65,628.7848077,
2017-05-05T10:00:00-03:00[America/Sao_Paulo],BTC,1607.1,1616,1605.77,1623.1,762.61664689,
2017-05-05T09:00:00-03:00[America/Sao_Paulo],BTC,1615,1607.1,1585,1615,702.51228288,
2017-05-05T08:00:00-03:00[America/Sao_Paulo],BTC,1614.16,1615,1609.6,1617,560.57402555,
2017-05-05T07:00:00-03:00[America/Sao_Paulo],BTC,1624.99,1614.16,1608.79,1625,429.23185234,
2017-05-05T06:00:00-03:00[America/Sao_Paulo],BTC,1618.7,1624.99,1606.62,1630,480.07926761,
2017-05-05T05:00:00-03:00[America/Sao_Paulo],BTC,1629.29,1618.52,1601.5,1630,377.83464374,
2017-05-05T04:00:00-03:00[America/Sao_Paulo],BTC,1624.75,1628.92,1621.11,1630,427.64366405,
2017-05-05T03:00:00-03:00[America/Sao_Paulo],BTC,1608.88,1624.99,1607.66,1624.99,478.939445,
2017-05-05T02:00:00-03:00[America/Sao_Paulo],BTC,1592.97,1608.88,1592,1610,536.03386434,
2017-05-05T01:00:00-03:00[America/Sao_Paulo],BTC,1593.04,1592.99,1581.92,1595.99,538.00303818,
2017-05-05T00:00:00-03:00[America/Sao_Paulo],BTC,1590,1593.05,1575.16,1595.98,615.64854674,
2017-05-04T23:00:00-03:00[America/Sao_Paulo],BTC,1564.55,1590,1564.13,1597.94,953.62720327,
2017-05-04T22:00:00-03:00[America/Sao_Paulo],BTC,1559.93,1564.55,1553.38,1567.1,878.26175656,
2017-05-04T21:00:00-03:00[America/Sao_Paulo],BTC,1545.2,1559.95,1528.55,1563.67,1023.80166255,
2017-05-04T20:00:00-03:00[America/Sao_Paulo],BTC,1547.32,1545.14,1533.35,1564.13,1133.01609618,
2017-05-04T19:00:00-03:00[America/Sao_Paulo],BTC,1520,1547.32,1482.06,1554.02,1968.10046102,
2017-05-04T18:00:00-03:00[America/Sao_Paulo],BTC,1556.28,1520,1520,1564.85,1921.74809427,
2017-05-04T17:00:00-03:00[America/Sao_Paulo],BTC,1642.51,1556.27,1516,1645,3084.85901022,
2017-05-04T16:00:00-03:00[America/Sao_Paulo],BTC,1646.99,1641.34,1640,1665,1922.87675934,
2017-05-04T15:00:00-03:00[America/Sao_Paulo],BTC,1617.29,1647,1612,1647,1510.70030216,
2017-05-04T14:00:00-03:00[America/Sao_Paulo],BTC,1618.98,1616.76,1611,1620.61,907.37871573,
2017-05-04T13:00:00-03:00[America/Sao_Paulo],BTC,1594,1619.13,1589.99,1624.35,1539.29140469,
2017-05-04T12:00:00-03:00[America/Sao_Paulo],BTC,1590,1594.25,1587.62,1600,1019.57186717,
2017-05-04T11:00:00-03:00[America/Sao_Paulo],BTC,1575,1590,1567,1590,743.78182603,
2017-05-04T10:00:00-03:00[America/Sao_Paulo],BTC,1575.97,1575,1569.02,1578.35,777.3240796,
2017-05-04T09:00:00-03:00[America/Sao_Paulo],BTC,1567.54,1575.99,1560.85,1576.26,552.33322174,
2017-05-04T08:00:00-03:00[America/Sao_Paulo],BTC,1572.9,1568.2,1561.51,1573.08,617.71682533,
2017-05-04T07:00:00-03:00[America/Sao_Paulo],BTC,1585.88,1572.85,1568.92,1587.24,576.67610123,
2017-05-04T06:00:00-03:00[America/Sao_Paulo],BTC,1575,1587.34,1574.61,1589.14,562.80097765,
2017-05-04T05:00:00-03:00[America/Sao_Paulo],BTC,1559.12,1574.99,1551.95,1575,489.27938851,
2017-05-04T04:00:00-03:00[America/Sao_Paulo],BTC,1579.47,1559.12,1547.95,1579.99,1115.84899689,
2017-05-04T03:00:00-03:00[America/Sao_Paulo],BTC,1573.36,1579.1,1559.82,1585,920.28673913,
2017-05-04T02:00:00-03:00[America/Sao_Paulo],BTC,1555,1573.77,1554.99,1576.67,924.26352089,
2017-05-04T01:00:00-03:00[America/Sao_Paulo],BTC,1532.19,1555,1531.1,1555,655.75062245,
2017-05-04T00:00:00-03:00[America/Sao_Paulo],BTC,1543.72,1531.46,1525.21,1543.74,1253.79769285,
2017-05-03T23:00:00-03:00[America/Sao_Paulo],BTC,1537.65,1544,1537.6,1546.32,759.96585169,
2017-05-03T22:00:00-03:00[America/Sao_Paulo],BTC,1531.85,1536.96,1531.85,1539.09,749.17214259,
2017-05-03T21:00:00-03:00[America/Sao_Paulo],BTC,1524.01,1532.47,1511.6,1533,878.5452781,
2017-05-03T20:00:00-03:00[America/Sao_Paulo],BTC,1512.84,1524.01,1510.7,1525,977.31757034,
2017-05-03T19:00:00-03:00[America/Sao_Paulo],BTC,1519.99,1512.82,1503,1520,1240.97605165,
2017-05-03T18:00:00-03:00[America/Sao_Paulo],BTC,1506,1519.98,1504.91,1524,886.78178802,
2017-05-03T17:00:00-03:00[America/Sao_Paulo],BTC,1502,1508.93,1501.99,1517.11,1107.14620561,
2017-05-03T16:00:00-03:00[America/Sao_Paulo],BTC,1495.99,1502,1490,1502,1459.35871791,
2017-05-03T15:00:00-03:00[America/Sao_Paulo],BTC,1476.32,1496,1473.91,1497.99,1926.49972142,
2017-05-03T14:00:00-03:00[America/Sao_Paulo],BTC,1480.91,1476.3,1465.6,1481.21,1391.33522092,
2017-05-03T13:00:00-03:00[America/Sao_Paulo],BTC,1474.09,1480.65,1474.08,1481.25,632.08789064,
2017-05-03T12:00:00-03:00[America/Sao_Paulo],BTC,1472.63,1474.09,1464.54,1476.93,511.35935137,
2017-05-03T11:00:00-03:00[America/Sao_Paulo],BTC,1477.78,1472.53,1467.25,1479.58,441.69560598,
2017-05-03T10:00:00-03:00[America/Sao_Paulo],BTC,1478.59,1477.78,1477.5,1483,304.21661584,
2017-05-03T09:00:00-03:00[America/Sao_Paulo],BTC,1474.76,1479.29,1473.63,1480,324.51100528,
2017-05-03T08:00:00-03:00[America/Sao_Paulo],BTC,1473.46,1474.98,1460.79,1476,295.02414696,
2017-05-03T07:00:00-03:00[America/Sao_Paulo],BTC,1461,1473.47,1457.77,1473.47,513.90691783,
2017-05-03T06:00:00-03:00[America/Sao_Paulo],BTC,1457.6,1460.99,1456.39,1461,188.60927078,
2017-05-03T05:00:00-03:00[America/Sao_Paulo],BTC,1456.03,1457.6,1455.55,1459.5,185.74097406,
2017-05-03T04:00:00-03:00[America/Sao_Paulo],BTC,1460.01,1456.03,1453.68,1461.4,539.59055559,
2017-05-03T03:00:00-03:00[America/Sao_Paulo],BTC,1473.12,1460.01,1460,1474.26,263.37336507,
2017-05-03T02:00:00-03:00[America/Sao_Paulo],BTC,1473.41,1473.29,1471,1475,254.72789,
2017-05-03T01:00:00-03:00[America/Sao_Paulo],BTC,1468.19,1473.96,1466.41,1476.57,410.12456986,
2017-05-03T00:00:00-03:00[America/Sao_Paulo],BTC,1479,1468.18,1466,1480.5,455.18361218,
2017-05-02T23:00:00-03:00[America/Sao_Paulo],BTC,1478.95,1479,1476.61,1482.29,778.46787174,
2017-05-02T22:00:00-03:00[America/Sao_Paulo],BTC,1472.14,1478.73,1472.14,1479.93,376.51999836,
2017-05-02T21:00:00-03:00[America/Sao_Paulo],BTC,1464.3,1472.14,1462.11,1472.14,500.44928176,
2017-05-02T20:00:00-03:00[America/Sao_Paulo],BTC,1449.76,1464.3,1448.92,1471.33,501.38589936,
2017-05-02T19:00:00-03:00[America/Sao_Paulo],BTC,1447.21,1450.33,1446.17,1454,439.36764499,
2017-05-02T18:00:00-03:00[America/Sao_Paulo],BTC,1453,1447.13,1444,1455.61,540.04979144,
2017-05-02T17:00:00-03:00[America/Sao_Paulo],BTC,1450.12,1453,1437.5,1463.18,773.20348285,
2017-05-02T16:00:00-03:00[America/Sao_Paulo],BTC,1471.82,1450.51,1441.11,1471.82,679.23370797,
2017-05-02T15:00:00-03:00[America/Sao_Paulo],BTC,1477.86,1471.74,1470,1478.98,473.45365207,
2017-05-02T14:00:00-03:00[America/Sao_Paulo],BTC,1478.53,1477.91,1474.19,1478.96,507.23600448,
2017-05-02T13:00:00-03:00[America/Sao_Paulo],BTC,1474.33,1478.52,1474.28,1489.32,434.87501727,
2017-05-02T12:00:00-03:00[America/Sao_Paulo],BTC,1484.27,1474,1466.03,1489.74,622.23731349,
2017-05-02T11:00:00-03:00[America/Sao_Paulo],BTC,1488.16,1483.66,1480.77,1492.93,516.25215219,
2017-05-02T10:00:00-03:00[America/Sao_Paulo],BTC,1486,1488.24,1471.51,1490.06,533.36616336,
2017-05-02T09:00:00-03:00[America/Sao_Paulo],BTC,1478.85,1485.61,1465,1490.84,666.95511068,
2017-05-02T08:00:00-03:00[America/Sao_Paulo],BTC,1464.37,1478.91,1464.15,1478.91,577.64852348,
2017-05-02T07:00:00-03:00[America/Sao_Paulo],BTC,1453.39,1464.39,1451.73,1465,514.77870433,
2017-05-02T06:00:00-03:00[America/Sao_Paulo],BTC,1448.27,1454,1447.51,1458.2,458.9758527,
2017-05-02T05:00:00-03:00[America/Sao_Paulo],BTC,1448.52,1448.28,1445.43,1449,355.0055619,
2017-05-02T04:00:00-03:00[America/Sao_Paulo],BTC,1459.96,1448.52,1448.5,1459.97,275.74289558,
2017-05-02T03:00:00-03:00[America/Sao_Paulo],BTC,1452.81,1459.97,1449.3,1467.83,732.57529066,
2017-05-02T02:00:00-03:00[America/Sao_Paulo],BTC,1443.97,1452.86,1443.54,1456.78,330.26812462,
2017-05-02T01:00:00-03:00[America/Sao_Paulo],BTC,1447,1443.98,1440.01,1447.47,297.30408879,
2017-05-02T00:00:00-03:00[America/Sao_Paulo],BTC,1443,1447,1442.9,1447,268.91980915,
2017-05-01T23:00:00-03:00[America/Sao_Paulo],BTC,1434.54,1443,1432.72,1443,406.12357273,
2017-05-01T22:00:00-03:00[America/Sao_Paulo],BTC,1436.34,1434.53,1426.51,1436.34,679.252824,
2017-05-01T21:00:00-03:00[America/Sao_Paulo],BTC,1453,1436.34,1436.33,1453.96,608.25257682,
2017-05-01T20:00:00-03:00[America/Sao_Paulo],BTC,1461.5,1453.1,1450,1461.5,371.4743886,
2017-05-01T19:00:00-03:00[America/Sao_Paulo],BTC,1459.51,1461.87,1454.34,1465.09,819.7780819,
2017-05-01T18:00:00-03:00[America/Sao_Paulo],BTC,1454.95,1460,1446.61,1460,773.17930015,
2017-05-01T17:00:00-03:00[America/Sao_Paulo],BTC,1443.5,1454.95,1440.12,1457.22,674.58132834,
2017-05-01T16:00:00-03:00[America/Sao_Paulo],BTC,1436.15,1442.48,1430,1454.37,1041.72082495,
2017-05-01T15:00:00-03:00[America/Sao_Paulo],BTC,1452.99,1437,1435,1463,1494.79933926,
2017-05-01T14:00:00-03:00[America/Sao_Paulo],BTC,1442.5,1452.99,1442.5,1460,1161.40429251,
2017-05-01T13:00:00-03:00[America/Sao_Paulo],BTC,1457.57,1442.04,1440,1466.69,1044.5368245,
2017-05-01T12:00:00-03:00[America/Sao_Paulo],BTC,1418.49,1458,1417.5,1458,1004.82664419,
2017-05-01T11:00:00-03:00[America/Sao_Paulo],BTC,1407.5,1418.48,1406.43,1421,647.40981063,
2017-05-01T10:00:00-03:00[America/Sao_Paulo],BTC,1400.1,1407.5,1400.09,1407.5,580.5829409,
2017-05-01T09:00:00-03:00[America/Sao_Paulo],BTC,1399,1400.1,1397.27,1400.25,369.90821932,
2017-05-01T08:00:00-03:00[America/Sao_Paulo],BTC,1398.28,1399,1395.16,1401.83,295.59388014,
2017-05-01T07:00:00-03:00[America/Sao_Paulo],BTC,1405,1398.28,1391.16,1405.01,464.77356996,
2017-05-01T06:00:00-03:00[America/Sao_Paulo],BTC,1413.06,1405,1401.27,1415.46,384.06491927,
2017-05-01T05:00:00-03:00[America/Sao_Paulo],BTC,1417.58,1413.03,1411.5,1418,316.2525337,
2017-05-01T04:00:00-03:00[America/Sao_Paulo],BTC,1419.4,1417.97,1414.63,1425,462.51439452,
2017-05-01T03:00:00-03:00[America/Sao_Paulo],BTC,1419.61,1419.41,1413.06,1428.01,629.87034701,
2017-05-01T02:00:00-03:00[America/Sao_Paulo],BTC,1423.02,1419.62,1410,1424.17,586.75224367,
2017-05-01T01:00:00-03:00[America/Sao_Paulo],BTC,1399.22,1423.43,1399.22,1427.34,951.87033454,
2017-05-01T00:00:00-03:00[America/Sao_Paulo],BTC,1388.34,1399.13,1387.63,1399.99,627.44434137,
2017-04-30T23:00:00-03:00[America/Sao_Paulo],BTC,1383.49,1390.63,1382.72,1396,641.93620486,
2017-04-30T22:00:00-03:00[America/Sao_Paulo],BTC,1385.05,1383.06,1370.98,1397.9,1069.14016217,
2017-04-30T21:00:00-03:00[America/Sao_Paulo],BTC,1383.97,1384.01,1373.95,1391.99,615.5815974,
2017-04-30T20:00:00-03:00[America/Sao_Paulo],BTC,1381.75,1383.99,1370,1384.91,625.30930506,
2017-04-30T19:00:00-03:00[America/Sao_Paulo],BTC,1376.25,1381.9,1375.46,1394.51,791.02455533,
2017-04-30T18:00:00-03:00[America/Sao_Paulo],BTC,1358.99,1375.9,1357.5,1377.34,939.55521816,
2017-04-30T17:00:00-03:00[America/Sao_Paulo],BTC,1360.95,1359,1340.97,1361.5,1499.77825826,
2017-04-30T16:00:00-03:00[America/Sao_Paulo],BTC,1347.24,1360.95,1343.1,1361.09,620.88165407,
2017-04-30T15:00:00-03:00[America/Sao_Paulo],BTC,1342.46,1347.34,1340.01,1349.9,635.37368768,
2017-04-30T14:00:00-03:00[America/Sao_Paulo],BTC,1343.42,1342.09,1340.25,1348.9,389.6590575,
2017-04-30T13:00:00-03:00[America/Sao_Paulo],BTC,1348.7,1342.03,1341.72,1350,249.15019245,
2017-04-30T12:00:00-03:00[America/Sao_Paulo],BTC,1343.53,1348.7,1343.49,1349.5,281.86007079,
2017-04-30T11:00:00-03:00[America/Sao_Paulo],BTC,1343.68,1343.74,1340.39,1347,218.15773366,
2017-04-30T10:00:00-03:00[America/Sao_Paulo],BTC,1343.09,1343.74,1336.07,1344.51,350.79749027,
2017-04-30T09:00:00-03:00[America/Sao_Paulo],BTC,1347.23,1343.1,1340.46,1347.24,340.84751878,
2017-04-30T08:00:00-03:00[America/Sao_Paulo],BTC,1344.79,1347.24,1339.99,1351.34,259.9278915,
2017-04-30T07:00:00-03:00[America/Sao_Paulo],BTC,1344.56,1344.74,1338.5,1345.5,136.59450928,
2017-04-30T06:00:00-03:00[America/Sao_Paulo],BTC,1346.93,1344.56,1340.1,1348.46,139.62422545,
2017-04-30T05:00:00-03:00[America/Sao_Paulo],BTC,1349.78,1346.93,1344.55,1350.86,83.46966631,
2017-04-30T04:00:00-03:00[America/Sao_Paulo],BTC,1349.51,1349.72,1341.58,1350,92.17543591,
2017-04-30T03:00:00-03:00[America/Sao_Paulo],BTC,1346.96,1346.07,1344.19,1352.33,163.91354391,
2017-04-30T02:00:00-03:00[America/Sao_Paulo],BTC,1345.59,1346.99,1334.02,1347.08,604.59445522,
2017-04-30T01:00:00-03:00[America/Sao_Paulo],BTC,1360.78,1345.94,1340.11,1360.78,443.76339993,
2017-04-30T00:00:00-03:00[America/Sao_Paulo],BTC,1360.03,1360.78,1353.5,1362,240.03233842,
2017-04-29T23:00:00-03:00[America/Sao_Paulo],BTC,1363.36,1360.05,1350.9,1366,474.44029361,
2017-04-29T22:00:00-03:00[America/Sao_Paulo],BTC,1364.89,1364.92,1360,1367.99,353.05775886,
2017-04-29T21:00:00-03:00[America/Sao_Paulo],BTC,1366.56,1363.5,1356,1367.42,402.14879913,
2017-04-29T20:00:00-03:00[America/Sao_Paulo],BTC,1368.63,1366.6,1362.21,1369.5,334.93116725,
2017-04-29T19:00:00-03:00[America/Sao_Paulo],BTC,1362.33,1368.99,1360.51,1368.99,266.92492469,
2017-04-29T18:00:00-03:00[America/Sao_Paulo],BTC,1361.55,1361.53,1359,1365,318.04737566,
2017-04-29T17:00:00-03:00[America/Sao_Paulo],BTC,1361.97,1361.54,1357,1365,372.8938356,
2017-04-29T16:00:00-03:00[America/Sao_Paulo],BTC,1359.52,1361.98,1357.64,1362,354.61234694,
2017-04-29T15:00:00-03:00[America/Sao_Paulo],BTC,1354.97,1360.49,1354.94,1363,406.29416347,
2017-04-29T14:00:00-03:00[America/Sao_Paulo],BTC,1351.42,1356.71,1346.88,1358,391.34790083,
2017-04-29T13:00:00-03:00[America/Sao_Paulo],BTC,1350.52,1351.39,1341.58,1354,443.22946366,
2017-04-29T12:00:00-03:00[America/Sao_Paulo],BTC,1348.99,1350.91,1345.01,1351,361.20420542,
2017-04-29T11:00:00-03:00[America/Sao_Paulo],BTC,1336.5,1349,1336.4,1349,555.76638119,
2017-04-29T10:00:00-03:00[America/Sao_Paulo],BTC,1339,1336.5,1335.64,1344.59,359.8598996,
2017-04-29T09:00:00-03:00[America/Sao_Paulo],BTC,1355.12,1339,1338.96,1355.2,261.38551739,
2017-04-29T08:00:00-03:00[America/Sao_Paulo],BTC,1363.43,1355.12,1355,1364.78,200.3382305,
2017-04-29T07:00:00-03:00[America/Sao_Paulo],BTC,1354.51,1363.65,1345.86,1365,410.40745511,
2017-04-29T06:00:00-03:00[America/Sao_Paulo],BTC,1360.53,1354.51,1352.3,1361.55,215.48196835,
2017-04-29T05:00:00-03:00[America/Sao_Paulo],BTC,1360.02,1360.65,1350.5,1360.68,258.08273848,
2017-04-29T04:00:00-03:00[America/Sao_Paulo],BTC,1360.7,1360.02,1352.5,1361.5,369.8375424,
2017-04-29T03:00:00-03:00[America/Sao_Paulo],BTC,1364.44,1360.7,1358.91,1364.99,369.24384921,
2017-04-29T02:00:00-03:00[America/Sao_Paulo],BTC,1354.48,1364.37,1353.24,1364.96,352.07991363,
2017-04-29T01:00:00-03:00[America/Sao_Paulo],BTC,1351.36,1354.79,1348.18,1354.95,343.57757601,
2017-04-29T00:00:00-03:00[America/Sao_Paulo],BTC,1354.82,1351.34,1348.02,1355.94,436.09736754,
2017-04-28T23:00:00-03:00[America/Sao_Paulo],BTC,1361.03,1354.26,1354.13,1361.03,660.15642717,
2017-04-28T22:00:00-03:00[America/Sao_Paulo],BTC,1352.15,1360.91,1348.61,1363,1229.79508647,
2017-04-28T21:00:00-03:00[America/Sao_Paulo],BTC,1341.81,1352.17,1341.81,1359.12,950.3185136,
2017-04-28T20:00:00-03:00[America/Sao_Paulo],BTC,1325.52,1341.81,1321.36,1341.87,599.18056557,
2017-04-28T19:00:00-03:00[America/Sao_Paulo],BTC,1310.25,1325.1,1310.25,1326.2,757.24174697,
2017-04-28T18:00:00-03:00[America/Sao_Paulo],BTC,1320.24,1310.1,1305.41,1320.35,755.49411491,
2017-04-28T17:00:00-03:00[America/Sao_Paulo],BTC,1308.92,1320.29,1300.2,1320.32,716.60391121,
2017-04-28T16:00:00-03:00[America/Sao_Paulo],BTC,1324.64,1308.96,1307.92,1324.64,587.5611126,
2017-04-28T15:00:00-03:00[America/Sao_Paulo],BTC,1328.62,1324.64,1320.2,1330.24,551.456254,
2017-04-28T14:00:00-03:00[America/Sao_Paulo],BTC,1342.51,1326.62,1326.62,1344.03,612.0654,
2017-04-28T13:00:00-03:00[America/Sao_Paulo],BTC,1335.83,1342.51,1335.76,1343.16,458.43000092,
2017-04-28T12:00:00-03:00[America/Sao_Paulo],BTC,1341.45,1335.83,1325.43,1348.95,542.68701245,
2017-04-28T11:00:00-03:00[America/Sao_Paulo],BTC,1343,1342.9,1336.1,1348.01,410.33809591,
2017-04-28T10:00:00-03:00[America/Sao_Paulo],BTC,1323.75,1343,1322.66,1343,391.06407166,
2017-04-28T09:00:00-03:00[America/Sao_Paulo],BTC,1335.75,1323.73,1305.55,1336.5,689.23010391,
2017-04-28T08:00:00-03:00[America/Sao_Paulo],BTC,1344.14,1334.62,1334.62,1344.91,531.27409468,
2017-04-28T07:00:00-03:00[America/Sao_Paulo],BTC,1344.45,1344.14,1336,1345.92,394.32665704,
2017-04-28T06:00:00-03:00[America/Sao_Paulo],BTC,1347.4,1343.63,1343.01,1349.51,278.71035127,
2017-04-28T05:00:00-03:00[America/Sao_Paulo],BTC,1345.91,1347.2,1343,1358.91,450.77402821,
2017-04-28T04:00:00-03:00[America/Sao_Paulo],BTC,1359.8,1345.91,1343,1359.8,494.91286934,
2017-04-28T03:00:00-03:00[America/Sao_Paulo],BTC,1355.56,1359.79,1354.02,1360.07,370.68551937,
2017-04-28T02:00:00-03:00[America/Sao_Paulo],BTC,1362.15,1355.38,1355.02,1366.71,722.09393347,
2017-04-28T01:00:00-03:00[America/Sao_Paulo],BTC,1376.28,1362.15,1358.85,1377.56,715.44934142,
2017-04-28T00:00:00-03:00[America/Sao_Paulo],BTC,1356.18,1377.41,1354,1381.01,861.70703607,
2017-04-27T23:00:00-03:00[America/Sao_Paulo],BTC,1341.33,1356.99,1341,1357.99,763.32631547,
2017-04-27T22:00:00-03:00[America/Sao_Paulo],BTC,1349.86,1340.54,1336.19,1350.5,423.97687995,
2017-04-27T21:00:00-03:00[America/Sao_Paulo],BTC,1354,1350,1346.38,1355.49,483.9111227,
2017-04-27T20:00:00-03:00[America/Sao_Paulo],BTC,1354.61,1354,1348.5,1356.99,430.65606072,
2017-04-27T19:00:00-03:00[America/Sao_Paulo],BTC,1355.46,1355,1346,1360,941.35439649,
2017-04-27T18:00:00-03:00[America/Sao_Paulo],BTC,1340,1355.34,1340,1357.58,777.49623473,
2017-04-27T17:00:00-03:00[America/Sao_Paulo],BTC,1333.08,1340,1332.85,1340.47,448.84366979,
2017-04-27T16:00:00-03:00[America/Sao_Paulo],BTC,1338.81,1333.79,1332.81,1338.99,329.33741846,
2017-04-27T15:00:00-03:00[America/Sao_Paulo],BTC,1340.5,1338.81,1335.5,1340.5,407.53164606,
2017-04-27T14:00:00-03:00[America/Sao_Paulo],BTC,1341.31,1340.49,1336,1343.2,502.27460454,
2017-04-27T13:00:00-03:00[America/Sao_Paulo],BTC,1336.99,1341.23,1335.07,1346.71,742.18701281,
2017-04-27T12:00:00-03:00[America/Sao_Paulo],BTC,1329.85,1336.99,1327.16,1337,859.86935441,
2017-04-27T11:00:00-03:00[America/Sao_Paulo],BTC,1313.19,1329.85,1312.51,1329.85,759.08825135,
2017-04-27T10:00:00-03:00[America/Sao_Paulo],BTC,1317.27,1313.19,1308.68,1319.95,660.32784883,
2017-04-27T09:00:00-03:00[America/Sao_Paulo],BTC,1308.78,1317.28,1307.56,1318,415.98794188,
2017-04-27T08:00:00-03:00[America/Sao_Paulo],BTC,1314.48,1309.42,1307.55,1314.49,265.23279636,
2017-04-27T07:00:00-03:00[America/Sao_Paulo],BTC,1317.78,1314.74,1313.23,1318.94,204.34264793,
2017-04-27T06:00:00-03:00[America/Sao_Paulo],BTC,1316.75,1317.78,1313.24,1319.62,283.92780492,
2017-04-27T05:00:00-03:00[America/Sao_Paulo],BTC,1317.95,1317.87,1314.67,1318.86,241.62603461,
2017-04-27T04:00:00-03:00[America/Sao_Paulo],BTC,1316.25,1317.95,1315.82,1319.73,167.8553118,
2017-04-27T03:00:00-03:00[America/Sao_Paulo],BTC,1312.03,1316.26,1309.36,1316.26,184.01806422,
2017-04-27T02:00:00-03:00[America/Sao_Paulo],BTC,1305.8,1312.03,1302.9,1312.03,329.64993809,
2017-04-27T01:00:00-03:00[America/Sao_Paulo],BTC,1302.67,1306,1301.85,1306.11,222.05671575,
2017-04-27T00:00:00-03:00[America/Sao_Paulo],BTC,1300.67,1302.84,1300.57,1302.99,292.47033327,
2017-04-26T23:00:00-03:00[America/Sao_Paulo],BTC,1296.5,1300.67,1295.39,1301,303.46055375,
2017-04-26T22:00:00-03:00[America/Sao_Paulo],BTC,1297.4,1296.43,1295.41,1299,234.98239805,
2017-04-26T21:00:00-03:00[America/Sao_Paulo],BTC,1300.61,1298.05,1295,1301.13,328.23210052,
2017-04-26T20:00:00-03:00[America/Sao_Paulo],BTC,1299.11,1301.62,1298.9,1307,489.9493355,
2017-04-26T19:00:00-03:00[America/Sao_Paulo],BTC,1294.52,1299.11,1292.21,1300,435.73858981,
2017-04-26T18:00:00-03:00[America/Sao_Paulo],BTC,1306.62,1294.53,1289.22,1307.32,848.98043144,
